page_path,page_live_url,image_type,image_src,image_slug,alt_text,alt_status,in_manifest,manifest_public_path
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,Outdoor pool with sun lounges in the motel courtyard — Burleigh Gold Coast Motel,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,Burleigh Gold Coast Motel exterior,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,Burleigh Gold Coast Motel mural facade,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,Burleigh motel exterior street view,OK,NO,
post/burleigh-heads-accommodation-done-right/index.html,https://burleighmotel.com.au/post/burleigh-heads-accommodation-done-right/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,"Burleigh Gold Coast Motel mural facade on the Gold Coast Highway, Miami QLD",OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,"Burleigh Gold Coast Motel street-front exterior view, Gold Coast Highway Miami QLD",OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/double-queen-room-ceiling-fan-air-con-burleigh-gold-coast-motel.webp,double-queen-room-ceiling-fan-air-con-burleigh-gold-coast-motel.webp,"Double queen room interior at Burleigh Gold Coast Motel — ceiling fan, AC, flat-screen TV",OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/private-ensuite-vessel-sink-arch-mirror-burleigh-motel.webp,private-ensuite-vessel-sink-arch-mirror-burleigh-motel.webp,Private ensuite bathroom with vessel sink and arch mirror at Burleigh Gold Coast Motel,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,Outdoor pool with sun lounges in the courtyard at Burleigh Gold Coast Motel,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,Burleigh Gold Coast Motel mural facade,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,Burleigh Heads beach,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-gold-coast-motel-front-entrance-vacancy-miami.webp,burleigh-gold-coast-motel-front-entrance-vacancy-miami.webp,Burleigh Gold Coast Motel front entrance,OK,NO,
post/discover-burleigh-gold-coast-motel-your-ideal-stay/index.html,https://burleighmotel.com.au/post/discover-burleigh-gold-coast-motel-your-ideal-stay/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,Burleigh Heads beach with surfers and families — Gold Coast skyline in the background,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/surfers-boards-burleigh-headland-rocks-ocean-skyline-gold-coast-motel.webp,surfers-boards-burleigh-headland-rocks-ocean-skyline-gold-coast-motel.webp,Surfers with boards on the Burleigh Heads headland rocks with the Gold Coast skyline stretching north,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/couple-mick-schamburg-lookout-deck-sunset-surfers-ocean-burleigh-gold-coast-motel.webp,couple-mick-schamburg-lookout-deck-sunset-surfers-ocean-burleigh-gold-coast-motel.webp,Couple watching sunset from the Mick Schamburg lookout deck at North Burleigh Heads,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/john-laws-park-family-picnic-pandanus-burleigh-heads-nearby-gold-coast-motel.webp,john-laws-park-family-picnic-pandanus-burleigh-heads-nearby-gold-coast-motel.webp,Family picnic under pandanus trees at John Laws Park on the Burleigh Heads foreshore,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/tallebudgera-creek-aerial-sandbar-beach-swimmers-nearby-burleigh-gold-coast-motel.webp,tallebudgera-creek-aerial-sandbar-beach-swimmers-nearby-burleigh-gold-coast-motel.webp,Aerial view of the Tallebudgera Creek sandbar with swimmers at the Gold Coast,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/couple-cycling-burleigh-headland-ocean-path-nearby-gold-coast-motel.webp,couple-cycling-burleigh-headland-ocean-path-nearby-gold-coast-motel.webp,Couple cycling along the Burleigh headland foreshore path with the ocean and rocks below,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/women-ice-cream-cones-outdoor-cafe-burleigh-nearby-gold-coast-motel.webp,women-ice-cream-cones-outdoor-cafe-burleigh-nearby-gold-coast-motel.webp,Two women with ice cream cones outside a Burleigh café on a warm afternoon,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/bleach-festival-burleigh-heads-two-girls-coffee-nearby-gold-coast-motel.webp,bleach-festival-burleigh-heads-two-girls-coffee-nearby-gold-coast-motel.webp,Two women enjoying Bleach* Festival at Burleigh Heads with takeaway coffees,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,burleigh-gold-coast-motel-pool-sun-lounges-courtyard.webp,Burleigh Gold Coast Motel outdoor pool with sun lounges and courtyard,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/surfers-boards-burleigh-headland-rocks-ocean-skyline-gold-coast-motel.webp,surfers-boards-burleigh-headland-rocks-ocean-skyline-gold-coast-motel.webp,Surfers at the Burleigh headland — why Burleigh is the best base on the Gold Coast,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/couple-mick-schamburg-lookout-deck-sunset-surfers-ocean-burleigh-gold-coast-motel.webp,couple-mick-schamburg-lookout-deck-sunset-surfers-ocean-burleigh-gold-coast-motel.webp,Couple at sunset on the Mick Schamburg lookout — romantic getaway in Burleigh Heads,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,Burleigh Heads beach with surfers and the Gold Coast skyline — best beaches guide,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/free-things-to-do-burleigh/index.html,https://burleighmotel.com.au/post/free-things-to-do-burleigh/,img_tag,https://www.googletagmanager.com/ns.html?id=G-T7352DTPTN,ns.html,,EMPTY,NO,
post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/index.html,https://burleighmotel.com.au/post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/index.html,https://burleighmotel.com.au/post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/,img_tag,"https://static.wixstatic.com/media/30468a_4703134a158e411597c3500200a9da41~mv2.jpg/v1/fill/w_1600,h_800,fp_0.50_0.50,q_90,enc_avif,quality_auto/30468a_4703134a158e411597c3500200a9da41~mv2.webp",30468a_4703134a158e411597c3500200a9da41~mv2.webp,Family at a Gold Coast theme park — guide to Burleigh accommodation,OK,NO,
post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/index.html,https://burleighmotel.com.au/post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/index.html,https://burleighmotel.com.au/post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/,img_tag,/images/sea-world-family-arriving-entrance-gate-nearby-burleigh-gold-coast-motel.webp,sea-world-family-arriving-entrance-gate-nearby-burleigh-gold-coast-motel.webp,Families arriving at Sea World Gold Coast — Carnivale 2027,OK,NO,
post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/index.html,https://burleighmotel.com.au/post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/,img_tag,https://i.ytimg.com/vi/EZfrdMN8Qww/maxresdefault.jpg,maxresdefault.jpg,School holiday Gold Coast theme park family stay,OK,NO,
post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/index.html,https://burleighmotel.com.au/post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/,img_tag,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,Budget motel Gold Coast — Burleigh Gold Coast Motel exterior street view,OK,NO,
post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/index.html,https://burleighmotel.com.au/post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/index.html,https://burleighmotel.com.au/post/gold-coast-theme-park-accommodation-guide-stay-smart-save-big/,img_tag,https://www.googletagmanager.com/ns.html?id=G-T7352DTPTN,ns.html,,EMPTY,NO,
post/romantic-getaway-burleigh-heads/index.html,https://burleighmotel.com.au/post/romantic-getaway-burleigh-heads/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/romantic-getaway-burleigh-heads/index.html,https://burleighmotel.com.au/post/romantic-getaway-burleigh-heads/,img_tag,/images/couple-mick-schamburg-lookout-deck-sunset-surfers-ocean-burleigh-gold-coast-motel.webp,couple-mick-schamburg-lookout-deck-sunset-surfers-ocean-burleigh-gold-coast-motel.webp,Couple watching the sunset from the Mick Schamburg lookout at Burleigh Heads headland,OK,NO,
post/romantic-getaway-burleigh-heads/index.html,https://burleighmotel.com.au/post/romantic-getaway-burleigh-heads/,img_tag,/images/couple-mick-schamburg-lookout-sunset-burleigh-heads-headland-gold-coast-motel.webp,couple-mick-schamburg-lookout-sunset-burleigh-heads-headland-gold-coast-motel.webp,"Couple watching the sunset from the Mick Schamburg lookout, Burleigh Heads headland",OK,NO,
post/romantic-getaway-burleigh-heads/index.html,https://burleighmotel.com.au/post/romantic-getaway-burleigh-heads/,img_tag,/images/couple-cycling-burleigh-headland-ocean-path-nearby-gold-coast-motel.webp,couple-cycling-burleigh-headland-ocean-path-nearby-gold-coast-motel.webp,Couple cycling the coastal path at Burleigh Heads with the ocean alongside,OK,NO,
post/romantic-getaway-burleigh-heads/index.html,https://burleighmotel.com.au/post/romantic-getaway-burleigh-heads/,img_tag,/images/couple-picnic-grass-waterfront-gold-coast-skyline-nearby-burleigh-motel.webp,couple-picnic-grass-waterfront-gold-coast-skyline-nearby-burleigh-motel.webp,Couple picnicking on the Burleigh foreshore with the Gold Coast skyline in the background,OK,NO,
post/romantic-getaway-burleigh-heads/index.html,https://burleighmotel.com.au/post/romantic-getaway-burleigh-heads/,img_tag,/images/couple-outdoor-dining-waterfront-gold-coast-nearby-burleigh-motel.webp,couple-outdoor-dining-waterfront-gold-coast-nearby-burleigh-motel.webp,Couple dining outdoors at a waterfront restaurant near Burleigh Heads Gold Coast,OK,NO,
post/romantic-getaway-burleigh-heads/index.html,https://burleighmotel.com.au/post/romantic-getaway-burleigh-heads/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/romantic-getaway-burleigh-heads/index.html,https://burleighmotel.com.au/post/romantic-getaway-burleigh-heads/,img_tag,/images/burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,Burleigh Heads beach at sunrise,OK,NO,
post/romantic-getaway-burleigh-heads/index.html,https://burleighmotel.com.au/post/romantic-getaway-burleigh-heads/,img_tag,/images/burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,burleigh-motel-mural-full-facade-gold-coast-highway-miami.webp,Burleigh Gold Coast Motel facade,OK,NO,
post/romantic-getaway-burleigh-heads/index.html,https://burleighmotel.com.au/post/romantic-getaway-burleigh-heads/,img_tag,/images/surfers-burleigh-heads-headland-ocean-skyline-golden-hour-gold-coast-motel.webp,surfers-burleigh-heads-headland-ocean-skyline-golden-hour-gold-coast-motel.webp,Surfers at Burleigh headland,OK,NO,
post/romantic-getaway-burleigh-heads/index.html,https://burleighmotel.com.au/post/romantic-getaway-burleigh-heads/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/romantic-getaway-burleigh-heads/index.html,https://burleighmotel.com.au/post/romantic-getaway-burleigh-heads/,img_tag,https://www.googletagmanager.com/ns.html?id=G-T7352DTPTN,ns.html,,EMPTY,NO,
post/school-holiday-gold-coast-accommodation/index.html,https://burleighmotel.com.au/post/school-holiday-gold-coast-accommodation/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/school-holiday-gold-coast-accommodation/index.html,https://burleighmotel.com.au/post/school-holiday-gold-coast-accommodation/,img_tag,/images/movie-world-family-entrance-gate-nearby-burleigh-gold-coast-motel.webp,movie-world-family-entrance-gate-nearby-burleigh-gold-coast-motel.webp,Family at the Movie World entrance gate on the Gold Coast — 26 minutes from Burleigh Gold Coast Motel,OK,NO,
post/school-holiday-gold-coast-accommodation/index.html,https://burleighmotel.com.au/post/school-holiday-gold-coast-accommodation/,img_tag,/images/movie-world-family-entrance-gate-nearby-burleigh-gold-coast-motel.webp,movie-world-family-entrance-gate-nearby-burleigh-gold-coast-motel.webp,"Family at Movie World entrance gate, Gold Coast — 26 minutes from Burleigh Gold Coast Motel",OK,NO,
post/school-holiday-gold-coast-accommodation/index.html,https://burleighmotel.com.au/post/school-holiday-gold-coast-accommodation/,img_tag,/images/sea-world-family-arriving-entrance-gate-nearby-burleigh-gold-coast-motel.webp,sea-world-family-arriving-entrance-gate-nearby-burleigh-gold-coast-motel.webp,Family arriving at the Sea World entrance gate on the Gold Coast,OK,NO,
post/school-holiday-gold-coast-accommodation/index.html,https://burleighmotel.com.au/post/school-holiday-gold-coast-accommodation/,img_tag,/images/family-picnic-bench-beach-surf-lifesaving-flags-nearby-burleigh-gold-coast-motel.webp,family-picnic-bench-beach-surf-lifesaving-flags-nearby-burleigh-gold-coast-motel.webp,Family cooking at the free John Laws Park BBQ area in Burleigh Heads with surf flags visible,OK,NO,
post/school-holiday-gold-coast-accommodation/index.html,https://burleighmotel.com.au/post/school-holiday-gold-coast-accommodation/,img_tag,/images/tallebudgera-creek-aerial-sandbar-beach-swimmers-nearby-burleigh-gold-coast-motel.webp,tallebudgera-creek-aerial-sandbar-beach-swimmers-nearby-burleigh-gold-coast-motel.webp,Tallebudgera Creek aerial view showing sandbar and families swimming in warm shallow water,OK,NO,
post/school-holiday-gold-coast-accommodation/index.html,https://burleighmotel.com.au/post/school-holiday-gold-coast-accommodation/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/school-holiday-gold-coast-accommodation/index.html,https://burleighmotel.com.au/post/school-holiday-gold-coast-accommodation/,img_tag,/images/burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,burleigh-heads-beach-surfers-families-gold-coast-skyline-motel.webp,Burleigh Heads beach,OK,NO,
post/school-holiday-gold-coast-accommodation/index.html,https://burleighmotel.com.au/post/school-holiday-gold-coast-accommodation/,img_tag,/images/surfers-burleigh-heads-headland-ocean-skyline-golden-hour-gold-coast-motel.webp,surfers-burleigh-heads-headland-ocean-skyline-golden-hour-gold-coast-motel.webp,Burleigh Heads surfers and skyline,OK,NO,
post/school-holiday-gold-coast-accommodation/index.html,https://burleighmotel.com.au/post/school-holiday-gold-coast-accommodation/,img_tag,/images/burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,burleigh-gold-coast-motel-exterior-street-view-miami-qld.webp,Burleigh Gold Coast Motel exterior,OK,NO,
post/school-holiday-gold-coast-accommodation/index.html,https://burleighmotel.com.au/post/school-holiday-gold-coast-accommodation/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/sea-world-carnivale-2027-accommodation/index.html,https://burleighmotel.com.au/post/sea-world-carnivale-2027-accommodation/,img_tag,/images/burleigh-gold-coast-motel-logo.png,burleigh-gold-coast-motel-logo.png,Burleigh Gold Coast Motel logo,OK,NO,
post/sea-world-carnivale-2027-accommodation/index.html,https://burleighmotel.com.au/post/sea-world-carnivale-2027-accommodation/,img_tag,/images/sea-world-family-arriving-entrance-gate-nearby-burleigh-gold-coast-motel.webp,sea-world-family-arriving-entrance-gate-nearby-burleigh-gold-coast-motel.webp,Family arriving at the Sea World entrance gate on the Gold Coast — 29 minutes from Burleigh Gold Coast Motel,OK,NO,
